Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-MMU-9006927,"Signaling by Non-Receptor Tyrosine Kinases",1,48,0.005172971225347559,0.3921907299771814,0.41086412699518293,2,45,0.005801959773078907,10090,Mus musculus,"Q64010","Q64010","R-MMU-8848611;R-MMU-8848618"
R-MMU-8848021,"Signaling by PTK6",1,48,0.005172971225347559,0.3921907299771814,0.41086412699518293,2,45,0.005801959773078907,10090,Mus musculus,"Q64010","Q64010","R-MMU-8848611;R-MMU-8848618"
R-MMU-1852241,"Organelle biogenesis and maintenance",3,222,0.02392499191723246,0.40405962029655695,0.41086412699518293,4,52,0.006704486848891181,10090,Mus musculus,"Q8BFY9;Q8K341;Q9QXG4","Q8BFY9;Q8K341;Q9QXG4","R-MMU-5688289;R-MMU-5624951;R-MMU-5618328;R-MMU-5624948"
R-MMU-75815,"Ubiquitin-dependent degradation of Cyclin D",1,50,0.005388511693070374,0.4047036203577681,0.41086412699518293,1,3,3.8679731820526046E-4,10090,Mus musculus,"O35226","O35226","R-MMU-75825"
R-MMU-350562,"Regulation of ornithine decarboxylase (ODC)",1,50,0.005388511693070374,0.4047036203577681,0.41086412699518293,1,4,5.157297576070139E-4,10090,Mus musculus,"O35226","O35226","R-MMU-353125"
R-MMU-74751,"Insulin receptor signalling cascade",1,51,0.005496281926931782,0.41086412699518293,0.41086412699518293,7,20,0.0025786487880350697,10090,Mus musculus,"P01326","P01326","R-MMU-74711;R-MMU-74740;R-MMU-110011;R-MMU-74707;R-MMU-74712;R-MMU-74743;R-MMU-74742"
R-MMU-69613,"p53-Independent G1/S DNA damage checkpoint",1,51,0.005496281926931782,0.41086412699518293,0.41086412699518293,1,3,3.8679731820526046E-4,10090,Mus musculus,"O35226","O35226","R-MMU-69600"
R-MMU-69610,"p53-Independent DNA Damage Response",1,51,0.005496281926931782,0.41086412699518293,0.41086412699518293,1,3,3.8679731820526046E-4,10090,Mus musculus,"O35226","O35226","R-MMU-69600"
R-MMU-69601,"Ubiquitin Mediated Degradation of Phosphorylated Cdc25A",1,51,0.005496281926931782,0.41086412699518293,0.41086412699518293,1,3,3.8679731820526046E-4,10090,Mus musculus,"O35226","O35226","R-MMU-69600"
R-MMU-8939902,"Regulation of RUNX2 expression and activity",1,51,0.005496281926931782,0.41086412699518293,0.41086412699518293,1,5,6.446621970087674E-4,10090,Mus musculus,"O35226","O35226","R-MMU-8939801"
R-MMU-349425,"Autodegradation of the E3 ubiquitin ligase COP1",1,51,0.005496281926931782,0.41086412699518293,0.41086412699518293,1,5,6.446621970087674E-4,10090,Mus musculus,"O35226","O35226","R-MMU-264458"
R-MMU-383280,"Nuclear Receptor transcription pathway",1,52,0.005604052160793189,0.4169615380652194,0.4169615380652194,2,2,2.5786487880350697E-4,10090,Mus musculus,"O35627","O35627","R-MMU-382096;R-MMU-376419"
R-MMU-5620924,"Intraflagellar transport",1,52,0.005604052160793189,0.4169615380652194,0.4169615380652194,2,10,0.0012893243940175349,10090,Mus musculus,"Q8BFY9","Q8BFY9","R-MMU-5624951;R-MMU-5624948"
R-MMU-8941858,"Regulation of RUNX3 expression and activity",1,53,0.005711822394654596,0.4229964930558475,0.4229964930558475,1,9,0.0011603919546157814,10090,Mus musculus,"O35226","O35226","R-MMU-8952408"
R-MMU-5358351,"Signaling by Hedgehog",2,140,0.015087832740597048,0.42592811729084645,0.42592811729084645,7,53,0.006833419288292934,10090,Mus musculus,"O35226;Q7TN16","O35226;Q7TN16","R-MMU-5610754;R-MMU-5610758;R-MMU-5635868;R-MMU-5610760;R-MMU-5362448;R-MMU-5635854;R-MMU-445448"
R-MMU-8854050,"FBXL7 down-regulates AURKA during mitotic entry and in early mitosis",1,54,0.005819592628516004,0.42896962504194536,0.42896962504194536,2,6,7.735946364105209E-4,10090,Mus musculus,"O35226","O35226","R-MMU-8854071;R-MMU-8854044"
R-MMU-4641257,"Degradation of AXIN",1,54,0.005819592628516004,0.42896962504194536,0.42896962504194536,2,8,0.0010314595152140279,10090,Mus musculus,"O35226","O35226","R-MMU-3640874;R-MMU-4641256"
R-MMU-72187,"mRNA 3'-end processing",1,55,0.005927362862377411,0.43488156074891604,0.43488156074891604,3,3,3.8679731820526046E-4,10090,Mus musculus,"Q8CCS6","Q8CCS6","R-MMU-72185;R-MMU-8849157;R-MMU-72180"
R-MMU-429914,"Deadenylation-dependent mRNA decay",1,55,0.005927362862377411,0.43488156074891604,0.43488156074891604,4,9,0.0011603919546157814,10090,Mus musculus,"P29341","P29341","R-MMU-429955;R-MMU-430021;R-MMU-429992;R-MMU-8941312"
R-MMU-5610780,"Degradation of GLI1 by the proteasome",1,55,0.005927362862377411,0.43488156074891604,0.43488156074891604,2,5,6.446621970087674E-4,10090,Mus musculus,"O35226","O35226","R-MMU-5610758;R-MMU-5610760"
R-MMU-69541,"Stabilization of p53",1,55,0.005927362862377411,0.43488156074891604,0.43488156074891604,1,15,0.0019339865910263023,10090,Mus musculus,"O35226","O35226","R-MMU-264458"
R-MMU-1257604,"PIP3 activates AKT signaling",3,235,0.02532600495743076,0.4398800997021258,0.4398800997021258,3,48,0.006188757091284167,10090,Mus musculus,"O35226;P01326;Q08048","O35226;P01326;Q08048","R-MMU-8857925;R-MMU-8850992;R-MMU-2316434"
R-MMU-4641258,"Degradation of DVL",1,56,0.006035133096238819,0.44073292061571656,0.44073292061571656,2,7,9.025270758122744E-4,10090,Mus musculus,"O35226","O35226","R-MMU-1504193;R-MMU-4641260"
R-MMU-1428517,"The citric acid (TCA) cycle and respiratory electron transport",2,145,0.015626683909904085,0.4435460800251143,0.4435460800251143,1,61,0.007864878803506963,10090,Mus musculus,"Q9CQA3;Q8K2B3","Q9CQA3;Q8K2B3","R-MMU-70994"
R-MMU-72649,"Translation initiation complex formation",1,57,0.006142903330100227,0.44652431885720667,0.44652431885720667,1,2,2.5786487880350697E-4,10090,Mus musculus,"P29341","P29341","R-MMU-156808"
R-MMU-5610785,"GLI3 is processed to GLI3R by the proteasome",1,57,0.006142903330100227,0.44652431885720667,0.44652431885720667,1,5,6.446621970087674E-4,10090,Mus musculus,"O35226","O35226","R-MMU-5610754"
R-MMU-5607761,"Dectin-1 mediated noncanonical NF-kB signaling",1,57,0.006142903330100227,0.44652431885720667,0.44652431885720667,1,8,0.0010314595152140279,10090,Mus musculus,"O35226","O35226","R-MMU-5607731"
R-MMU-5676590,"NIK-->noncanonical NF-kB signaling",1,57,0.006142903330100227,0.44652431885720667,0.44652431885720667,1,9,0.0011603919546157814,10090,Mus musculus,"O35226","O35226","R-MMU-5607731"
R-MMU-425407,"SLC-mediated transmembrane transport",3,238,0.02564931565901498,0.44803822036623187,0.44803822036623187,5,185,0.023852501289324392,10090,Mus musculus,"Q8BN82;P07724;O55192","Q8BN82;P07724;O55192","R-MMU-194083;R-MMU-428585;R-MMU-443997;R-MMU-194130;R-MMU-194079"
R-MMU-2424491,"DAP12 signaling",1,58,0.0062506735639616335,0.45225636352594156,0.45225636352594156,9,16,0.0020629190304280558,10090,Mus musculus,"O89100","O89100","R-MMU-2424481;R-MMU-2396606;R-MMU-2424476;R-MMU-2424485;R-MMU-2424487;R-MMU-2396594;R-MMU-2424486;R-MMU-2396561;R-MMU-2424484"
R-MMU-68827,"CDT1 association with the CDC6:ORC:origin complex",1,58,0.0062506735639616335,0.45225636352594156,0.45225636352594156,1,3,3.8679731820526046E-4,10090,Mus musculus,"O35226","O35226","R-MMU-68825"
R-MMU-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",1,58,0.0062506735639616335,0.45225636352594156,0.45225636352594156,1,5,6.446621970087674E-4,10090,Mus musculus,"P29341","P29341","R-MMU-156808"
R-MMU-351202,"Metabolism of polyamines",1,58,0.0062506735639616335,0.45225636352594156,0.45225636352594156,1,15,0.0019339865910263023,10090,Mus musculus,"O35226","O35226","R-MMU-353125"
R-MMU-1442490,"Collagen degradation",1,58,0.0062506735639616335,0.45225636352594156,0.45225636352594156,1,21,0.002707581227436823,10090,Mus musculus,"P23188","P23188","R-MMU-2471842"
R-MMU-199977,"ER to Golgi Anterograde Transport",2,148,0.015949994611488306,0.4539756195152551,0.4539756195152551,17,39,0.005028365136668386,10090,Mus musculus,"Q06194;P01326","Q06194;P01326","R-MMU-6809010;R-MMU-6807877;R-MMU-6809006;R-MMU-5694439;R-MMU-204008;R-MMU-6809011;R-MMU-5694446;R-MMU-5694417;R-MMU-6809003;R-MMU-5694522;R-MMU-5694527;R-MMU-6807875;R-MMU-5694418;R-MMU-5694409;R-MMU-5694441;R-MMU-203973;R-MMU-5694431"
R-MMU-373080,"Class B/2 (Secretin family receptors)",1,59,0.006358443797823041,0.4579296565733565,0.4579296565733565,3,18,0.0023207839092315627,10090,Mus musculus,"Q8CIT0","Q8CIT0","R-MMU-8937631;R-MMU-8937613;R-MMU-420173"
R-MMU-187577,"SCF(Skp2)-mediated degradation of p27/p21",1,60,0.006466214031684449,0.46354479391029735,0.46354479391029735,1,7,9.025270758122744E-4,10090,Mus musculus,"O35226","O35226","R-MMU-187574"
R-MMU-4608870,"Asymmetric localization of PCP proteins",1,61,0.006573984265545856,0.46910236546701634,0.46910236546701634,1,4,5.157297576070139E-4,10090,Mus musculus,"O35226","O35226","R-MMU-4608855"
R-MMU-446219,"Synthesis of substrates in N-glycan biosythesis",1,61,0.006573984265545856,0.46910236546701634,0.46910236546701634,1,40,0.005157297576070139,10090,Mus musculus,"Q8BN82","Q8BN82","R-MMU-428585"
R-MMU-1430728,"Metabolism",19,1771,0.19086108416855266,0.47094607925667176,0.47094607925667176,54,1710,0.22047447137699847,10090,Mus musculus,"P51660;P07724;P97445;Q9QY80;P30561;P53798;Q8K2B3;Q9DBP5;P21614;O35226;Q9CQA3;P24529;O55229;Q4LDG0;P29812;Q9QXG4;Q8VEB4;P47934;Q8QZT1","P51660;P07724;P97445;Q9QY80;P30561;P53798;Q8K2B3;Q9DBP5;P21614;O35226;Q9CQA3;P24529;O55229;Q4LDG0;P29812;Q9QXG4;Q8VEB4;P47934;Q8QZT1","R-MMU-193711;R-MMU-194130;R-MMU-5662660;R-MMU-70994;R-MMU-265645;R-MMU-209823;R-MMU-194083;R-MMU-194079;R-MMU-9661425;R-MMU-9661432;R-MMU-110141;R-MMU-194121;R-MMU-192331;R-MMU-2066778;R-MMU-191402;R-MMU-389986;R-MMU-389995;R-MMU-5692283;R-MMU-1483004;R-MMU-8937177;R-MMU-194153;R-MMU-1483222;R-MMU-211951;R-MMU-8937169;R-MMU-193766;R-MMU-8937191;R-MMU-159425;R-MMU-73916;R-MMU-193455;R-MMU-193535;R-MMU-390284;R-MMU-71735;R-MMU-390291;R-MMU-193508;R-MMU-73548;R-MMU-390252;R-MMU-2066780;R-MMU-191405;R-MMU-390251;R-MMU-74181;R-MMU-76472;R-MMU-193407;R-MMU-8952251;R-MMU-209944;R-MMU-353125;R-MMU-8936849;R-MMU-9661419;R-MMU-5676637;R-MMU-70844;R-MMU-74220;R-MMU-192137;R-MMU-75125;R-MMU-209738;R-MMU-8963851"
R-MMU-9006925,"Intracellular signaling by second messengers",3,247,0.02661924776376765,0.47222756151131007,0.47222756151131007,3,55,0.0070912841670964415,10090,Mus musculus,"O35226;P01326;Q08048","O35226;P01326;Q08048","R-MMU-8857925;R-MMU-8850992;R-MMU-2316434"
R-MMU-5358346,"Hedgehog ligand biogenesis",1,62,0.006681754499407264,0.47460295525254315,0.47460295525254315,1,13,0.0016761217122227953,10090,Mus musculus,"O35226","O35226","R-MMU-5362448"
R-MMU-422356,"Regulation of insulin secretion",1,62,0.006681754499407264,0.47460295525254315,0.47460295525254315,1,20,0.0025786487880350697,10090,Mus musculus,"P97445","P97445","R-MMU-265645"
R-MMU-170834,"Signaling by TGF-beta Receptor Complex",1,62,0.006681754499407264,0.47460295525254315,0.47460295525254315,1,58,0.007478081485301702,10090,Mus musculus,"P23188","P23188","R-MMU-170844"
R-MMU-174084,"Autodegradation of Cdh1 by Cdh1:APC/C",1,63,0.006789524733268671,0.4800471414135067,0.4800471414135067,1,2,2.5786487880350697E-4,10090,Mus musculus,"O35226","O35226","R-MMU-174058"
R-MMU-2980736,"Peptide hormone metabolism",1,63,0.006789524733268671,0.4800471414135067,0.4800471414135067,5,46,0.00593089221248066,10090,Mus musculus,"P01326","P01326","R-MMU-265153;R-MMU-265010;R-MMU-422048;R-MMU-264976;R-MMU-264997"
R-MMU-8878166,"Transcriptional regulation by RUNX2",1,63,0.006789524733268671,0.4800471414135067,0.4800471414135067,1,12,0.0015471892728210418,10090,Mus musculus,"O35226","O35226","R-MMU-8939801"
R-MMU-1592389,"Activation of Matrix Metalloproteinases",1,63,0.006789524733268671,0.4800471414135067,0.4800471414135067,2,27,0.003481175863847344,10090,Mus musculus,"P23188","P23188","R-MMU-1602466;R-MMU-1602484"
R-MMU-73856,"RNA Polymerase II Transcription Termination",1,64,0.006897294967130078,0.4854354962923233,0.4854354962923233,2,4,5.157297576070139E-4,10090,Mus musculus,"Q8CCS6","Q8CCS6","R-MMU-77592;R-MMU-72180"
R-MMU-1169091,"Activation of NF-kappaB in B cells",1,64,0.006897294967130078,0.4854354962923233,0.4854354962923233,1,8,0.0010314595152140279,10090,Mus musculus,"O35226","O35226","R-MMU-1168640"
R-MMU-69563,"p53-Dependent G1 DNA Damage Response",1,64,0.006897294967130078,0.4854354962923233,0.4854354962923233,1,18,0.0023207839092315627,10090,Mus musculus,"O35226","O35226","R-MMU-264458"
R-MMU-69580,"p53-Dependent G1/S DNA damage checkpoint",1,64,0.006897294967130078,0.4854354962923233,0.4854354962923233,1,18,0.0023207839092315627,10090,Mus musculus,"O35226","O35226","R-MMU-264458"
R-MMU-1234176,"Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha",1,65,0.007005065200991486,0.4907685864848692,0.4907685864848692,1,10,0.0012893243940175349,10090,Mus musculus,"O35226","O35226","R-MMU-1234159"
R-MMU-187037,"Signaling by NTRK1 (TRKA)",1,65,0.007005065200991486,0.4907685864848692,0.4907685864848692,3,36,0.0046415678184631255,10090,Mus musculus,"Q64010","Q64010","R-MMU-169905;R-MMU-169895;R-MMU-169904"
R-MMU-69615,"G1/S DNA Damage Checkpoints",1,66,0.007112835434852894,0.4960469728975524,0.4960469728975524,2,21,0.002707581227436823,10090,Mus musculus,"O35226","O35226","R-MMU-264458;R-MMU-69600"
R-MMU-174154,"APC/C:Cdc20 mediated degradation of Securin",1,67,0.007220605668714301,0.5012712108038571,0.5012712108038571,1,3,3.8679731820526046E-4,10090,Mus musculus,"O35226","O35226","R-MMU-174202"
R-MMU-5658442,"Regulation of RAS by GAPs",1,67,0.007220605668714301,0.5012712108038571,0.5012712108038571,1,5,6.446621970087674E-4,10090,Mus musculus,"O35226","O35226","R-MMU-5658430"
R-MMU-8939236,"RUNX1 regulates transcription of genes involved in differentiation of HSCs",1,67,0.007220605668714301,0.5012712108038571,0.5012712108038571,1,8,0.0010314595152140279,10090,Mus musculus,"O35226","O35226","R-MMU-8957265"
R-MMU-68867,"Assembly of the pre-replicative complex",1,67,0.007220605668714301,0.5012712108038571,0.5012712108038571,1,12,0.0015471892728210418,10090,Mus musculus,"O35226","O35226","R-MMU-68825"
R-MMU-204005,"COPII-mediated vesicle transport",1,68,0.0073283759025757084,0.5064418499002783,0.5064418499002783,10,16,0.0020629190304280558,10090,Mus musculus,"Q06194","Q06194","R-MMU-5694522;R-MMU-5694527;R-MMU-5694418;R-MMU-5694409;R-MMU-5694439;R-MMU-5694441;R-MMU-204008;R-MMU-203973;R-MMU-5694446;R-MMU-5694417"
R-MMU-8948751,"Regulation of PTEN stability and activity",1,68,0.0073283759025757084,0.5064418499002783,0.5064418499002783,1,13,0.0016761217122227953,10090,Mus musculus,"O35226","O35226","R-MMU-8850992"
R-MMU-446728,"Cell junction organization",1,68,0.0073283759025757084,0.5064418499002783,0.5064418499002783,1,34,0.004383702939659618,10090,Mus musculus,"P30999","P30999","R-MMU-419002"
R-MMU-418594,"G alpha (i) signalling events",4,358,0.03858174372238388,0.5095386579990796,0.5095386579990796,3,111,0.014311500773594636,10090,Mus musculus,"P10601;Q8BMP4;P17515;P12023","P10601;Q8BMP4;P17515;P12023","R-MMU-380073;R-MMU-749454;R-MMU-749456"
R-MMU-446203,"Asparagine N-linked glycosylation",3,264,0.028451341739411575,0.5165836880166276,0.5165836880166276,18,113,0.014569365652398143,10090,Mus musculus,"Q8BN82;Q06194;P01326","Q8BN82;Q06194;P01326","R-MMU-6809010;R-MMU-6807877;R-MMU-6809006;R-MMU-5694439;R-MMU-204008;R-MMU-6809011;R-MMU-5694446;R-MMU-5694417;R-MMU-6809003;R-MMU-428585;R-MMU-5694522;R-MMU-5694527;R-MMU-6807875;R-MMU-5694418;R-MMU-5694409;R-MMU-5694441;R-MMU-203973;R-MMU-5694431"
R-MMU-68949,"Orc1 removal from chromatin",1,70,0.007543916370298524,0.5166245028965566,0.5166245028965566,1,4,5.157297576070139E-4,10090,Mus musculus,"O35226","O35226","R-MMU-68948"
R-MMU-1234174,"Cellular response to hypoxia",1,70,0.007543916370298524,0.5166245028965566,0.5166245028965566,1,14,0.0018050541516245488,10090,Mus musculus,"O35226","O35226","R-MMU-1234159"
R-MMU-69202,"Cyclin E associated events during G1/S transition ",1,70,0.007543916370298524,0.5166245028965566,0.5166245028965566,1,18,0.0023207839092315627,10090,Mus musculus,"O35226","O35226","R-MMU-187574"
R-MMU-388841,"Costimulation by the CD28 family",1,70,0.007543916370298524,0.5166245028965566,0.5166245028965566,1,33,0.004254770500257865,10090,Mus musculus,"O89100","O89100","R-MMU-389381"
R-MMU-199992,"trans-Golgi Network Vesicle Budding",1,71,0.007651686604159931,0.5216375888005872,0.5216375888005872,2,18,0.0023207839092315627,10090,Mus musculus,"P12023","P12023","R-MMU-5229111;R-MMU-5229132"
R-MMU-168164,"Toll Like Receptor 3 (TLR3) Cascade",1,71,0.007651686604159931,0.5216375888005872,0.5216375888005872,1,36,0.0046415678184631255,10090,Mus musculus,"P12023","P12023","R-MMU-168166"
R-MMU-174184,"Cdc20:Phospho-APC/C mediated degradation of Cyclin A",1,72,0.007759456838021339,0.526599220011202,0.526599220011202,1,3,3.8679731820526046E-4,10090,Mus musculus,"O35226","O35226","R-MMU-174255"
R-MMU-69017,"CDK-mediated phosphorylation and removal of Cdc6",1,72,0.007759456838021339,0.526599220011202,0.526599220011202,1,4,5.157297576070139E-4,10090,Mus musculus,"O35226","O35226","R-MMU-69016"
R-MMU-69656,"Cyclin A:Cdk2-associated events at S phase entry",1,72,0.007759456838021339,0.526599220011202,0.526599220011202,1,18,0.0023207839092315627,10090,Mus musculus,"O35226","O35226","R-MMU-187574"
R-MMU-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",1,72,0.007759456838021339,0.526599220011202,0.526599220011202,1,50,0.006446621970087674,10090,Mus musculus,"Q8BN82","Q8BN82","R-MMU-428585"
R-MMU-1280215,"Cytokine Signaling in Immune system",6,562,0.060566871430111004,0.5282848988771689,0.5282848988771689,35,511,0.06588447653429604,10090,Mus musculus,"O35226;Q64727;Q64010;Q08048;P01587;P12023","O35226;Q64727;Q64010;Q08048;P01587;P12023","R-MMU-5668520;R-MMU-912734;R-MMU-879934;R-MMU-914036;R-MMU-5672972;R-MMU-879930;R-MMU-453104;R-MMU-879910;R-MMU-879909;R-MMU-5672965;R-MMU-209061;R-MMU-5668481;R-MMU-453111;R-MMU-508247;R-MMU-5672978;R-MMU-5607731;R-MMU-913424;R-MMU-9657608;R-MMU-913374;R-MMU-9657603;R-MMU-9657606;R-MMU-921155;R-MMU-168166;R-MMU-5658430;R-MMU-5672980;R-MMU-913451;R-MMU-912757;R-MMU-912790;R-MMU-879942;R-MMU-914182;R-MMU-909738;R-MMU-879907;R-MMU-5672973;R-MMU-912527;R-MMU-9657599"
R-MMU-174178,"APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1",1,73,0.007867227071882745,0.531509919160468,0.531509919160468,2,6,7.735946364105209E-4,10090,Mus musculus,"O35226","O35226","R-MMU-188191;R-MMU-174105"
R-MMU-179419,"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint",1,73,0.007867227071882745,0.531509919160468,0.531509919160468,1,6,7.735946364105209E-4,10090,Mus musculus,"O35226","O35226","R-MMU-174255"
R-MMU-8852276,"The role of GTSE1 in G2/M progression after G2 checkpoint",1,73,0.007867227071882745,0.531509919160468,0.531509919160468,1,10,0.0012893243940175349,10090,Mus musculus,"O35226","O35226","R-MMU-8852354"
R-MMU-5687128,"MAPK6/MAPK4 signaling",1,74,0.007974997305744153,0.5363702036279295,0.5363702036279295,1,27,0.003481175863847344,10090,Mus musculus,"O35226","O35226","R-MMU-5687112"
R-MMU-975871,"MyD88 cascade initiated on plasma membrane",1,74,0.007974997305744153,0.5363702036279295,0.5363702036279295,1,44,0.005673027333677153,10090,Mus musculus,"P12023","P12023","R-MMU-168166"
R-MMU-168176,"Toll Like Receptor 5 (TLR5) Cascade",1,74,0.007974997305744153,0.5363702036279295,0.5363702036279295,1,44,0.005673027333677153,10090,Mus musculus,"P12023","P12023","R-MMU-168166"
R-MMU-168142,"Toll Like Receptor 10 (TLR10) Cascade",1,74,0.007974997305744153,0.5363702036279295,0.5363702036279295,1,44,0.005673027333677153,10090,Mus musculus,"P12023","P12023","R-MMU-168166"
R-MMU-74752,"Signaling by Insulin receptor",1,75,0.008082767539605561,0.5411805855928049,0.5411805855928049,11,27,0.003481175863847344,10090,Mus musculus,"P01326","P01326","R-MMU-74711;R-MMU-74726;R-MMU-74718;R-MMU-74716;R-MMU-74740;R-MMU-110011;R-MMU-74707;R-MMU-74712;R-MMU-74743;R-MMU-74742;R-MMU-74715"
R-MMU-176409,"APC/C:Cdc20 mediated degradation of mitotic proteins",1,75,0.008082767539605561,0.5411805855928049,0.5411805855928049,2,13,0.0016761217122227953,10090,Mus musculus,"O35226","O35226","R-MMU-174255;R-MMU-174202"
R-MMU-166058,"MyD88:MAL(TIRAP) cascade initiated on plasma membrane",1,75,0.008082767539605561,0.5411805855928049,0.5411805855928049,1,45,0.005801959773078907,10090,Mus musculus,"P12023","P12023","R-MMU-168166"
R-MMU-181438,"Toll Like Receptor 2 (TLR2) Cascade",1,75,0.008082767539605561,0.5411805855928049,0.5411805855928049,1,45,0.005801959773078907,10090,Mus musculus,"P12023","P12023","R-MMU-168166"
R-MMU-168188,"Toll Like Receptor TLR6:TLR2 Cascade",1,75,0.008082767539605561,0.5411805855928049,0.5411805855928049,1,45,0.005801959773078907,10090,Mus musculus,"P12023","P12023","R-MMU-168166"
R-MMU-168179,"Toll Like Receptor TLR1:TLR2 Cascade",1,75,0.008082767539605561,0.5411805855928049,0.5411805855928049,1,45,0.005801959773078907,10090,Mus musculus,"P12023","P12023","R-MMU-168166"
R-MMU-176814,"Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins",1,76,0.008190537773466969,0.5459415720857197,0.5459415720857197,2,15,0.0019339865910263023,10090,Mus musculus,"O35226","O35226","R-MMU-174255;R-MMU-174202"
R-MMU-1168372,"Downstream signaling events of B Cell Receptor (BCR)",1,76,0.008190537773466969,0.5459415720857197,0.5459415720857197,1,10,0.0012893243940175349,10090,Mus musculus,"O35226","O35226","R-MMU-1168640"
R-MMU-211897,"Cytochrome P450 - arranged by substrate type",1,76,0.008190537773466969,0.5459415720857197,0.5459415720857197,2,58,0.007478081485301702,10090,Mus musculus,"P30561","P30561","R-MMU-211951;R-MMU-76472"
R-MMU-382551,"Transport of small molecules",7,672,0.07242159715486583,0.5485769821380571,0.5485769821380571,10,402,0.051830840639504897,10090,Mus musculus,"Q9WVG5;Q8BN82;P07724;O35226;O55192;P23188;Q8BM54","Q9WVG5;Q8BN82;P07724;O35226;O55192;P23188;Q8BM54","R-MMU-6784628;R-MMU-194083;R-MMU-428585;R-MMU-443997;R-MMU-264679;R-MMU-194130;R-MMU-194079;R-MMU-8854628;R-MMU-8866553;R-MMU-8980228"
R-MMU-163685,"Integration of energy metabolism",1,77,0.008298308007328377,0.5506536650399014,0.5506536650399014,1,31,0.003996905621454358,10090,Mus musculus,"P97445","P97445","R-MMU-265645"
R-MMU-948021,"Transport to the Golgi and subsequent modification",2,178,0.019183101627330532,0.5517998400735759,0.5517998400735759,17,57,0.007349149045899948,10090,Mus musculus,"Q06194;P01326","Q06194;P01326","R-MMU-6809010;R-MMU-6807877;R-MMU-6809006;R-MMU-5694439;R-MMU-204008;R-MMU-6809011;R-MMU-5694446;R-MMU-5694417;R-MMU-6809003;R-MMU-5694522;R-MMU-5694527;R-MMU-6807875;R-MMU-5694418;R-MMU-5694409;R-MMU-5694441;R-MMU-203973;R-MMU-5694431"
R-MMU-195253,"Degradation of beta-catenin by the destruction complex",1,79,0.00851384847505119,0.5599331528817586,0.5599331528817586,1,16,0.0020629190304280558,10090,Mus musculus,"O35226","O35226","R-MMU-2130282"
R-MMU-975138,"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation",1,79,0.00851384847505119,0.5599331528817586,0.5599331528817586,1,44,0.005673027333677153,10090,Mus musculus,"P12023","P12023","R-MMU-168166"
R-MMU-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",1,79,0.00851384847505119,0.5599331528817586,0.5599331528817586,1,61,0.007864878803506963,10090,Mus musculus,"O55192","O55192","R-MMU-443997"
R-MMU-216083,"Integrin cell surface interactions",1,80,0.008621618708912598,0.5645015266027444,0.5645015266027444,1,44,0.005673027333677153,10090,Mus musculus,"P29788","P29788","R-MMU-216076"
R-MMU-975155,"MyD88 dependent cascade initiated on endosome",1,80,0.008621618708912598,0.5645015266027444,0.5645015266027444,1,46,0.00593089221248066,10090,Mus musculus,"P12023","P12023","R-MMU-168166"
R-MMU-168181,"Toll Like Receptor 7/8 (TLR7/8) Cascade",1,80,0.008621618708912598,0.5645015266027444,0.5645015266027444,1,46,0.00593089221248066,10090,Mus musculus,"P12023","P12023","R-MMU-168166"
R-MMU-397014,"Muscle contraction",2,183,0.01972195279663757,0.5668827940117932,0.5668827940117932,4,34,0.004383702939659618,10090,Mus musculus,"Q62417;Q64727","Q62417;Q64727","R-MMU-445699;R-MMU-445704;R-MMU-445705;R-MMU-445700"
R-MMU-8878159,"Transcriptional regulation by RUNX3",1,81,0.008729388942774006,0.5690229645505545,0.5690229645505545,1,21,0.002707581227436823,10090,Mus musculus,"O35226","O35226","R-MMU-8952408"
R-MMU-69002,"DNA Replication Pre-Initiation",1,83,0.008944929410496821,0.5779269371135826,0.5779269371135826,1,21,0.002707581227436823,10090,Mus musculus,"O35226","O35226","R-MMU-68825"
R-MMU-453276,"Regulation of mitotic cell cycle",1,84,0.009052699644358229,0.5823104117685879,0.5823104117685879,5,37,0.004770500257864879,10090,Mus musculus,"O35226","O35226","R-MMU-188191;R-MMU-174255;R-MMU-174202;R-MMU-174058;R-MMU-174105"
R-MMU-174143,"APC/C-mediated degradation of cell cycle proteins",1,84,0.009052699644358229,0.5823104117685879,0.5823104117685879,5,37,0.004770500257864879,10090,Mus musculus,"O35226","O35226","R-MMU-188191;R-MMU-174255;R-MMU-174202;R-MMU-174058;R-MMU-174105"
R-MMU-168138,"Toll Like Receptor 9 (TLR9) Cascade",1,85,0.009160469878219635,0.5866488308251081,0.5866488308251081,1,50,0.006446621970087674,10090,Mus musculus,"P12023","P12023","R-MMU-168166"
